Kind, Manufacturer, Pattern Name, Pattern Number, Item Number, Description
silver, Wm. Dalton-See Ohs, Ascot (Silverplt,Holloware), 0316, 72347,  SILVERPLATE,COMMUNITY, HOLLOWWARE
silver, Wm. Dalton-See Ohs, Ascot (Slvrplt, 1886), 1886, 72346,  SILVERPLATE, 1886   PAIRPOINT MFG. CO.
silver, Wm. Dalton-See Ohs, Ashby(Silverplate,Hollowware), n/a, 211711,  SILVERPLATE,HOLLOWWARE
silver, Wm. Dalton-See Ohs, Ashmore (Stainless-Burnished Hdl), n/a, 72348,  STAINLESS, BURNISHED, BLACK ACCT
silver, Wm. Dalton-See Ohs, Ashton (Stainless), n/a, 302531,  STNLS, 18/10, 2007, KING DESIGN
silver, Wm. Dalton-See Ohs, Astair (Stainless), n/a, 416750,  STAINLESS,18/0,GLOSSY,OUTLINE,PLAIN
silver, Wm. Dalton-See Ohs, Asteria (Stainless), n/a, 392705,  STAINLESS,18/10,GLOSSY,PLAIN,POINTED TIP
silver, Wm. Dalton-See Ohs, Astor (Silverplate), n/a, 360009,  SILVERPLATE,HOTEL PLATE,FLOWER TIP
silver, Wm. Dalton-See Ohs, Astragal (Slvpt,1996), 1996, 72349,  SILVERPLATE, 1996
silver, Wm. Dalton-See Ohs, Astragal (Stainless), T119, 182271,  STAINLESS,2000,HEIRLOOM,18/10
silver, Wm. Dalton-See Ohs, Astrid (Stainless), 787, 219966,  STAINLESS,HEIRLOOM,18/10,SATIN
silver, Wm. Dalton-See Ohs, Astrid (Stainless, Hollowware), 8800, 229659,  STAINLESS, 18/8, HOLLOWWARE &AMP; GIFTWARE
silver, Wm. Dalton-See Ohs, Athena (Stainless), n/a, 314119,  STAINLESS,18/10,GLOSSY,GREEK KEY TIP
silver, Wm. Dalton-See Ohs, Athena (Stainless), n/a, 355744,  STAINLESS,RIDGES,VERTICAL,ROUND TIP
silver, Wm. Dalton-See Ohs, Attalia (Stainless), n/a, 271794,  STAINLESS,18/0,GLOSSY,CHINA
silver, Wm. Dalton-See Ohs, Augusta (Stainless), n/a, 410131,  STAINLESS,18/0,SATIN,GLOSSY,SCROLL TIP
silver, Wm. Dalton-See Ohs, Aurora (Silverplate, 1930), 1930, 72352,  SILVERPLATE, 1930   OXFORD SILVERPLATE
silver, Wm. Dalton-See Ohs, Aurora (Stainless), n/a, 335448,  STAINLESS,BURNISHED HANDLE,GLOSSY BAND
silver, Wm. Dalton-See Ohs, Austere, 2626, 128362,  STAINLESS, DELUXE,  ROUND TIP, FROSTED
silver, Wm. Dalton-See Ohs, Autumn Memory (Stainless), n/a, 72351,  STAINLESS, CUSTOM,  GLOSSYBWL,TEXTUREHD
silver, Wm. Dalton-See Ohs, Avalon (Silverplate, 1901, Monograms), 1901, 222026,  SILVERPLATE, 1901, MONOGRAMS
silver, Wm. Dalton-See Ohs, Avalon (Silverplate, 1901, No Monograms), 1901, 72353,  SILVERPLATE, 1901, NO MONOGRAMS
silver, Wm. Dalton-See Ohs, Avian (Stainless), 197, 205076,  STAINLESS, 18% CHROME, MULTISIDED TIP
silver, Wm. Dalton-See Ohs, Avion (Silverplate, 1929), 1929, 72354,  SILVERPLATE, 1929, 1881 ROGERS
silver, Wm. Dalton-See Ohs, Avondale (Stainless), n/a, 227324,  STAINLESS, 18/10, ROPE BANDS AT HEEL
silver, Wm. Dalton-See Ohs, Avondale (Stainless), n/a, 321861,  STAINLESS,18/10,VERTICAL BANDS,FLAT TIP
silver, Wm. Dalton-See Ohs, Axis (Stainless), 2001, 205053,  STAINLESS, SINGLE TWIST IN HANDLE
silver, Wm. Dalton-See Ohs, Azalea (Stainless), n/a, 208335,  STAINLESS,18/0,FLORAL TIP &AMP; HEEL,GLOSSY
silver, Wm. Dalton-See Ohs, Aztec/Encore (Stnls, Wm A Rogers), n/a, 72355,  STNLS, 1991, GLOSSY, WM A ROGRS,
silver, Wm. Dalton-See Ohs, Bach (Stainless), n/a, 314816,  MULTISIDED TIP,18/10,GLOSSY
silver, Wm. Dalton-See Ohs, Bague (Stainless), B735, 405679,  STAINLESS, 18/0, CENTER RIDGE
silver, Wm. Dalton-See Ohs, Baguette (Silverplate), n/a, 265072,  HOTEL SILVERPLATE,NO DESIGN,LARGE WINGS
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wm. Dalton-See Ohs, None, n/a, n/a, n/a
silver, Wmf Flatware, Action (Stainless), n/a, 27073,  STAINLESS,CROMARGAN,SATIN HDL,GLSSY BOWL
silver, Wmf Flatware, Alexandria (Stainless), n/a, 254294,  STAINLESS,GLOSSY,GOLD ACCENT,TEXTURED
silver, Wmf Flatware, Alpha, n/a, 117090,  STAINLESS, GLOSSY, FLAT TIP, NO EDGE
silver, Wmf Flatware, Alpha (Stainless), n/a, 27074,  STAINLESS, SATIN, PLAIN,CROMARGAN
silver, Wmf Flatware, Amadeus (Stainless), n/a, 27075,  STAINLESS, GLOSSY   FINISH,WMFCROMARGAN
silver, Wmf Flatware, Amanda (Stainless), n/a, 27076,  STAINLESS           GLOSSY
silver, Wmf Flatware, Ambiente/Atrium (Stainless), n/a, 27077,  STAINLESS,SATIN,SINGAPORE,OUTLINE EDGE
silver, Wmf Flatware, Amherst (Stainless), n/a, 27078,  STAINLESS,GLOSSY,FLOWER,DOTS&AMP;GARLAND
silver, Wmf Flatware, Animals (Stainless), n/a, 375289,  CROMARGAN,18/10,SATIN,ANIMAL SHAPES
silver, Wmf Flatware, Antique Pearl (Silverplate), n/a, 204902,  SILVERPLATE,HOTELWARE,90,BEADED
silver, Wmf Flatware, Antique Pearl (Stainless), n/a, 27079,  STAINLESS, GLOSSY, BEADED EDGE
silver, Wmf Flatware, Antwerp (Stainless), n/a, 27081,  STAINLESS,GERMANY,GLOSSY,TIPPED END
silver, Wmf Flatware, Antwerpen (Stainless), n/a, 328594,  STAINLESS,18/10,SATIN HANDLE,OUTLINED
silver, Wmf Flatware, Arctica (Stainless), n/a, 27082,  STAINLESS, KOREA, ALL SATIN,  PLAIN
silver, Wmf Flatware, Arizona (Stainless), n/a, 203872,  STAINLESS,SATIN&AMP;GLOSSY HANDLE,TRIANGLES
silver, Wmf Flatware, Arora (Stainless), n/a, 159603,  STAINLESS,CROMARGAN,18/10, GLOSSY
silver, Wmf Flatware, Art Nouveau (Silverplate, Hollowware), n/a, 273119,  SILVERPLATE,HOLLOWWARE,LEAVES
silver, Wmf Flatware, Artisan (Stnl,Newer,Glossyfinish), 1987, 27083,  STAINLESS,NEWER,18/10,GLOSSY,ROUND TIP
silver, Wmf Flatware, Artisan (Stnls,Older,Satinfinish), 1967, 27084,  STNLS,OLDER,SATIN,CROMARGAN,FLAT END HD
silver, Wmf Flatware, Aspen (Stnls), n/a, 27085,  STAINLESS,18/8,GLOSSY,RECTANGULAR HANDLE
silver, Wmf Flatware, Aston (Stainless), n/a, 328483,  STAINLESS,18/10,GLOSSY,OUTLINE EDGE
silver, Wmf Flatware, Atlanta (Stainless, Newer), n/a, 27086,  STAINLESS, NEWER, GLOSSY, KOREA, PLAIN
silver, Wmf Flatware, Atlanta/Motion (Stnls,Older,1954), 1954, 27088,  STNLS,1954,OLD GERMANY,SATIN,LINEAR
silver, Wmf Flatware, Atlantic (Stainless), n/a, 27087,  STAINLESS,18/10,SATIN,SPAIN,WIDE AT HEEL
silver, Wmf Flatware, Avance (Stainless), n/a, 328482,  STAINLESS,18/10,SATIN FINISH,ROUND TIP
silver, Wmf Flatware, Baguette (Stainless), n/a, 367357,  STAINLESS,CENTER RIDGE,GLOSSY
silver, Wmf Flatware, Balance (Stainless), n/a, 27092,  STAINLESS,HANDLE CURVES UPWARD,GLOSSY
silver, Wmf Flatware, Bamberg (Stainless), n/a, 27093,  STAINLESS, SATIN, ROUND TIP, OUTLINED
silver, Wmf Flatware, Barnyard, n/a, 244568,  STAINLESS,MULTICOLOR ANIMALS,YOUTH SET
silver, Wmf Flatware, Barock (Silverplate), n/a, 27095,  SILVERPLATE, 90, GLOSSY, SCROLL EDGE
silver, Wmf Flatware, Barock (Stainless), n/a, 406249,  STAINLESS,CROMARGAN, SCROLL EDGE
silver, Wmf Flatware, Barock (Sterling), n/a, 27096,  STERLING
silver, Wmf Flatware, Baronesse (Stainless), n/a, 27094,  STAINLESS,OUTLINE EDGE,VERTICAL LINE TIP
silver, Wmf Flatware, Beget (Stainless, Hotel), n/a, 27097,  STAINLESS,HOTEL,GLOSSY,CENTER RIDGE
silver, Wmf Flatware, Bistro (Stainless, Center Ridge), n/a, 27099,  STAINLESS,18/10,KOREA,GLOSSY,CENTERRIDGE
silver, Wmf Flatware, Bistro (Stainless, No Center Ridge), n/a, 264170,  STAINLESS,PLAIN,ROUNDED TIP,SATIN FINISH
silver, Wmf Flatware, Boston (Stainless), n/a, 328488,  STAINLESS,18/10,GLOSSY,ROUND TIP,NO EDGE
silver, Wmf Flatware, Brussel (Stainless), n/a, 27100,  STAINLESS,SATIN HANDLE,OUTLINE EDGE
silver, Wmf Flatware, Cachet (Stainless), n/a, 27101,  STAINLESS,GLOSSY,FIDDLE HANDLE W/RIDGE
silver, Wmf Flatware, Cado (Stainless), n/a, 328489,  STAINLESS,18/10,SATIN,FLAT TIP,NO EDGE
silver, Wmf Flatware, Cannes/Festival (Stainless), n/a, 27102,  STAINLESS, ALL SATIN
silver, Wmf Flatware, Capri (Stainless), n/a, 205365,  STAINLESS, GLOSSY, CENTER GOLD ACCENT 
silver, Wmf Flatware, Carlton (Stainless), n/a, 367361,  STAINLESS,PLAIN,ROUND TIP,GLOSSY
silver, Wmf Flatware, Cascade (Stainless), n/a, 179838,  STAINLESS,GLOSSY/SATIN ENBOSSED CIRCLES
silver, Wmf Flatware, Celia (Stainless), n/a, 328598,  STAINLESS,18/10,GLOSSY,ONE ROLLED EDGE
silver, Wmf Flatware, Celona (Stnls), n/a, 27103,  STAINLESS, GLOSSY, ASYMMETRIC SWIRLS
silver, Wmf Flatware, Cento (Stainless), n/a, 328501,  STAINLESS,18/10,SATIN HANDLE,STRAIGHT
silver, Wmf Flatware, Charm (Stainless), n/a, 333383,  STAINLESS,SINGAPORE,18/8,GLOSSY
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wmf Flatware, None, n/a, n/a, n/a
silver, Wolff Flatware, Wf2 (Silverplate), n/a, 180395,  SILVERPLATE, PRATA 90, SCROLL EDGE
silver, Wolff Flatware, Wf3 (Silverplate), n/a, 190454,  SILVERPLATE, BOW ON TIP
silver, Wolff Flatware, Wf4 (Silverplate), n/a, 224814,  SILVERPLATE,OUTLINED EDGE,NO FLORAL
silver, Wolff Flatware, WF1, n/a, 143461,  SILVERPLATE,PRATA 90, BRAZIL, OUTLINED
silver, Wolfgang Puck, Bistro (Stainless), n/a, 253461,  STAINLESS,18/10,KOREA,CENTER RIDGE
silver, Woodbury Pewterers, Misc Pewter Hollowware, n/a, 312307,  PEWTER, MISCELLANEOUS HOLLOWWARE
silver, Woodbury Pewterers, 2163 (PEWTER, HOLLOWWARE), 2163, 258201,  PEWTER, HOLLOWWARE ONLY
silver, Woodbury Pewterers, WOP1 (PEWTER, HOLLOWWARE), n/a, 208658,  PEWTER, HOLLOWWARE ONLY
silver, Woodbury Pewterers, WOP3 (PEWTER, HOLLOWWARE), n/a, 258214,  PEWTER, HOLLOWWARE ONLY, PLAIN
silver, Woodward & Lothrop, Misc Silverplate Flatware, n/a, 379168,  SILVERPLATE, MISCELLANEOUS FLATWARE
silver, Woodward & Lothrop, 529 (STERLING, HOLLOWWARE), 529, 356008,  STERLING, HOLLOWWARE, PLAIN
silver, Worcester Silver, Century (Stainless), n/a, 112724,  STAINLESS, GERMANY, GLOSSY
silver, Worcester Silver, Classic (Stainless), n/a, 416867,  STAINLESS,18/10,GLOSSY,PLAIN,FLAT TIP
silver, Worcester Silver, Cumberland (Stainless), n/a, 112726,  STAINLESS,ENGLAND
silver, Worcester Silver, English Onslow (Sterling), n/a, 112727,  STERLING, ENGLAND, RIDGES ON TIP
silver, Worcester Silver, Jeunesse (Stainless), n/a, 112729,  STAINLESS
silver, Worcester Silver, King George (Silverplate), n/a, 112730,  SILVERPLATE         EPNS, ENGLAND
silver, Worcester Silver, King's (Silverplate), n/a, 112731,  SILVERPLATE
silver, Worcester Silver, Lamerie Shell (Silverplate), n/a, 112732,  SILVERPLATE,SHELL
silver, Worcester Silver, Linden (Stainless), n/a, 112733,  STAINLESS
silver, Worcester Silver, Misc Pewter Hollowware, n/a, 341757,  PEWTER, HOLLOWWARE
silver, Worcester Silver, Queen Anne (Silverplate), n/a, 112734,  SILVERPLATE, CENTER RIDGE, GLOSSY
silver, Worcester Silver, Rib Rat Tail (Sterling), n/a, 112735,  STERLING, CENTER RIDGE
silver, Worcester Silver, Scoop (Stainless), n/a, 112736,  STAINLESS
silver, Worcester Silver, Shell (Silverplate), n/a, 112737,  SILVERPLATE
silver, Worcester Silver, Stuart Trifid (Sterling), n/a, 112738,  STERLING
silver, Worcester Silver, Thread & Shell (Slvrplt), n/a, 112739,  SILVERPLATE
silver, Worcester Silver, Trapeze (Stainless), n/a, 112740,  STAINLESS
silver, Worcester Silver, 8965/1 (Pewter, Hollowware), 8965/1, 416896,  PEWTER, HOLLOWWARE
silver, Worcester Silver, WOS1(Silverplate), n/a, 165119,  SILVERPLATE,ENGLAND,SCROLLS&AMP;PLUMES
silver, World Brand, Pearl Handle Flatware 1, n/a, 173755,  A.S.CO 1857,STERLING BOLSTER,SLVP BLADE
silver, World Brand, Pearl Handle Flatware 2, n/a, 303446,  A.S.CO 1857,STERLING BOLSTER,SLVP BLADE
silver, World Brand, Pearl Handle Flatware 3, n/a, 404884,  STERLING BOLSTER, SILVERPLATE TINES
silver, World Brand, WBD1 (Silverplate), n/a, 249224,  SILVERPLATE,SCROLLS,ROUND END
silver, World Brand, WBD2 (Stainless), n/a, 330258,  STAINLESS,18/8,RIBBED,SCALLOPED TIP
silver, World Market Silver, Bamboo (Stainless), n/a, 361761,  STAINLESS,18/8,GLOSSY,BAMBOO HANDLE
silver, World Market Silver, Copper Willow (Stainless), n/a, 317516,  STAINLESS,18/8,COPPER HANDLE,UNDECORATED
silver, World Market Silver, Dark Bamboo (Stainless, Plastic), n/a, 317515,  STAINLESS,18/8,BROWN BAMBOO HANDLE
silver, World Market Silver, Flint (Stainless), n/a, 361747,  STAINLESS, HAMMERED, BLACK HANDLE
silver, World Market Silver, Henna (Stainless), n/a, 410474,  STAINLESS,GLOSSY,BLACK SCROLL&AMP;DOT DESIGN
silver, World Market Silver, Luna, n/a, 406230,  STAINLESS,GLOSSY,CONCAVE HANDLE
silver, World Market Silver, Maroc (Stainless), n/a, 313342,  STAINLESS,TWIST HANDLE,SCROLL TIP
silver, World Market Silver, Sheesham (Stainless, Wood), n/a, 317510,  STAINLESS,GLOSSY,WOOD HANDLE,UNDECORATED
silver, World Market Silver, Slate (Stainless), n/a, 361758,  STAINLESS,SATIN,PLAIN,BEVELED ROUND TIP
silver, World Market Silver, Treble Clef, n/a, 406229,  STAINLESS,BLACK OXIDIZED,CURLED HANDLES
silver, World Market Silver, Wave (Stainless), n/a, 361757,  STAINLESS,GLOSSY,WAVY HANDLE,FLAT TIP
silver, World Tableware, Aegean (Stainless), 240, 249579,  STAINLESS,18/8,WORLD,240,GLOSSY
silver, World Tableware, Alexis, n/a, 334682,  STAINLESS,FANLIKE,RIDGE DESIGN ON HANDLE
silver, World Tableware, Amulet (Stainless), n/a, 335421,  STAINLESS, CENTER RIDGE,DIAMOND HDL
silver, World Tableware, Antique (Silverplate), n/a, 112333,  SILVERPLATE,OUTLINED,TIPPED END
silver, World Tableware, Antique (Stainless), n/a, 112332,  STAINLESS,OUTLINED,TIPPED END, GLOSSY
silver, World Tableware, Apollo (Silverplate), n/a, 191045,  SILVERPLATE,AMSILCO,TAIWAN,RIBBED
silver, World Tableware, Apollo (Stainless), n/a, 112334,  STAINLESS,RIDGES,ROUND END TIP,GLOSSY
silver, World Tableware, Aspen, n/a, 334683,  STAINLESS,INDENTED HANDLE,ROUND TIP
silver, World Tableware, Aspire (Stainless), 994, 338518,  STAINLESS,18/8,HAMMERED HANDLE,ROUND TIP
silver, World Tableware, Auberge, n/a, 112335,  STAINLESS, FLAT TIP HANDLE
silver, World Tableware, Auberge, n/a, 112336,  SILVERPLATE
silver, World Tableware, Baguette, n/a, 112338,  SILVERPLATE
silver, World Tableware, Baguette, n/a, 112337,  STAINLESS
silver, World Tableware, Baroque, n/a, 112339,  STAINLESS, OUTLINE EDGE, GLOSSY
silver, World Tableware, Baroque, n/a, 112340,  SILVERPLATE
silver, World Tableware, Boston Common, n/a, 112341,  STAINLESS, SATIN, FIDDLE SHAPE
silver, World Tableware, Cadence (Stainless), 987, 338533,  STAINLESS, 18/8, OUTLINE HANDLE/ARCHES  
silver, World Tableware, Calais, n/a, 112342,  STAINLESS, GLOSSY, BEADED EDGE
silver, World Tableware, Calais, n/a, 112343,  SILVERPLATE
silver, World Tableware, Cantina, n/a, 334688,  STAINLESS,WAVY LINE DOWN CENTER,GLOSSY
silver, World Tableware, Cavalier, n/a, 112345,  SILVERPLATE
silver, World Tableware, Cavalier, n/a, 112344,  STAINLESS, GLOSSY, 18/8
silver, World Tableware, Celebration, n/a, 112346,  STAINLESS, GLOSSY, RIDGE DESIGN
silver, World Tableware, Cimarron, n/a, 334816,  STAINLESS,PLAIN,FLAT TIP,FROSTED HANDLE
silver, World Tableware, Classic Rim, n/a, 112349,  SILVERPLATE         ROUND TIP, OUTLINE
silver, World Tableware, Classic Rim (Stainls), n/a, 112348,  STAINLESS, AMSILCO  GLOSSY FINISH
silver, World Tableware, Cloisonne (Stainless), n/a, 112347,  STAINLESS,JAPAN,    CLOISONNE PATTERN
silver, World Tableware, Contempra (Stainless), n/a, 326805,  STAINLESS,PLAIN,POINTED TIP,18/8
silver, World Tableware, Continental (Stainless), n/a, 244688,  STAINLESS,SCALLOPED TIP,V SHAPE
silver, World Tableware, Copley, n/a, 112350,  SILVERPLATE
silver, World Tableware, Coquille, n/a, 112351,  STAINLESS, AMSILCO  SATIN FINISH
silver, World Tableware, Coquille (Silverplate), n/a, 162898,  SILVERPLATE,SHELL,TAIWAN
silver, World Tableware, Corinthian, n/a, 112353,  SILVERPLATE
silver, World Tableware, Cortland, n/a, 112352,  SILVERPLATE
silver, World Tableware, Cotillion, n/a, 112355,  SILVERPLATE
silver, World Tableware, Cotillion (Stainless), n/a, 112354,  STAINLESS, GLOSSY, &QUOT;WORLD&QUOT;
silver, World Tableware, Cromwell, n/a, 112356,  SILVERPLATE,AMSILCO
silver, World Tableware, Dearborn, n/a, 112357,  SILVERPLATE,OUTLINE,AMSILCO, TAIWAN
silver, World Tableware, Deerfield, n/a, 112358,  STAINLESS
silver, World Tableware, Deerfield, n/a, 112359,  SILVERPLATE,AMSILCO,GLOSSY,FIDDLE TIP
silver, World Tableware, Dominion (Stainless), n/a, 150379,  STAINLESS,18/0,TAIWAN,GLOSSY,ROUND TIP
silver, World Tableware, Elegance, n/a, 112360,  STAINLESS
silver, World Tableware, Empire, n/a, 112361,  STAINLESS, LINES, GLOSSY
silver, World Tableware, Epaulet (Stainless), 984, 338551,  STAINLESS, 18/8, FLAT STEP TIP &AMP; SIDES  
silver, World Tableware, Esquire (Stainless), n/a, 334807,  STAINLESS,BALL TIP,18/8,GLOSSY
silver, World Tableware, Fairfield, n/a, 112362,  STAINLESS, GLOSSY   
silver, World Tableware, Falmouth, n/a, 112363,  STAINLESS, OUTLINE EDGE, GLOSSY
silver, World Tableware, Falmouth, n/a, 112364,  SILVERPLATE
silver, World Tableware, Flair, n/a, 112365,  STAINLESS
silver, World Tableware, Freedom, n/a, 112366,  STAINLESS, KOREA    AMSILCO, GLOSSY
silver, World Tableware, Geneva, n/a, 112368,  SILVERPLATE
silver, World Tableware, Geneva, n/a, 112367,  STAINLESS, GLOSSY   INTERNATIONAL, WT
silver, World Tableware, Gibraltar (Stainless), n/a, 335379,  STAINLESS,RIDGES,FLAT END TIP,GLOSSY
silver, World Tableware, Grand Regency, n/a, 112371,  STAINLESS, KOREA,  18/10, GLOSSY
silver, World Tableware, Grand Regency, n/a, 112372,  SILVERPLATE
silver, World Tableware, Grecian, n/a, 112370,  SILVERPLATE
silver, World Tableware, Grecian, n/a, 112369,  STAINLESS, GLOSSY, OUTLINE EDGE
silver, World Tableware, High Society, n/a, 112373,  STAINLESS,18/0,GLOSSY
silver, World Tableware, Hospitality, n/a, 112374,  SILVERPLATE
silver, World Tableware, Hutton, n/a, 112375,  STAINLESS, PLAIN, GLOSSY
silver, World Tableware, Hutton, n/a, 112376,  SILVERPLATE
silver, World Tableware, Jogu, n/a, 112377,  STAINLESS, ROSTFREI 18/8 SATIN/GLOSSY
silver, World Tableware, King George, n/a, 112378,  STAINLESS,18/8, BEADED EDGE,ROUND TIP
silver, World Tableware, King George, n/a, 112379,  SILVERPLATE
silver, World Tableware, Kings, n/a, 112381,  SILVERPLATE
silver, World Tableware, Kings, n/a, 112380,  STAINLESS
silver, World Tableware, Lady Astor, n/a, 112382,  STAINLESS
silver, World Tableware, Leader (Stainless), n/a, 112383,  STAINLESS           GLOSSY FINISH
silver, World Tableware, Louvre, n/a, 112384,  STAINLESS
silver, World Tableware, Louvre, n/a, 112385,  SILVERPLATE
silver, World Tableware, Madison (Stainless), n/a, 334709,  STAINLESS,18/10,CENTER INDENTION
silver, World Tableware, Manhattan, n/a, 112386,  SILVERPLATE,WT,AMSILCO
silver, World Tableware, Margaux, n/a, 112387,  STAINLESS,18/8,KOREA AMSILCO,GLOSSY,W/T
silver, World Tableware, Metropolitan, n/a, 112388,  STAINLESS, WT,AMSILCO,TAIWAN, GLOSSY 
silver, World Tableware, Minuet, n/a, 112390,  STAINLESS, WT, KOREAGLOSSY FINISH
silver, World Tableware, Minuet, n/a, 112391,  SILVERPLATE
silver, World Tableware, Montego Bay, n/a, 334646,  STAINLESS,18/8,ARCHES,ROUND TIP
silver, World Tableware, Neptune (Stainless), 980, 338539,  STAINLESS, 18/8, GROVED CURVED LINES
silver, World Tableware, New Charm, n/a, 112392,  STAINLESS,WT,GLOSSY FINISH,INTERNATIONL
silver, World Tableware, New Charm, n/a, 112393,  SILVERPLATE
silver, World Tableware, Norwich (Stainless), n/a, 334617,  STAINLESS,CENTER RIDGE,18/8,GLOSSY
silver, World Tableware, Olde Essex, n/a, 112394,  STAINLESS, TAIWAN,  GLOSSY FINISH
silver, World Tableware, Omega (Stainless), 932, 338541,  STAINLESS,18/8,PIERCED OVAL,POINTED TIP
silver, World Tableware, Phoenix, n/a, 112395,  STAINLESS
silver, World Tableware, Pinnacle, n/a, 112396,  STAINLESS,18/8,18/10,GLOSSY
silver, World Tableware, Pinnacle, n/a, 112397,  SILVERPLATE
silver, World Tableware, Priscilla (Silverplate), n/a, 112398,  SILVERPLATE, OUTLINE EDGE, ROUND TIP
silver, World Tableware, Quantum (Stainless), n/a, 358152,  STAINLESS,18/8,GLOSSY,SATIN SQUARED TIP
silver, World Tableware, Repetition, n/a, 112399,  STAINLESS, GLOSSY, RIDGES
silver, World Tableware, Resplendence, n/a, 112400,  STAINLESS, WT,TAIWAN GLOSSY FINISH
silver, World Tableware, Richmond, n/a, 112401,  STAINLESS
silver, World Tableware, Riva (Stainless), 66, 334684,  STAINLESS,18/8,GLOSSY,SWIRL HANDLE
silver, World Tableware, Rochelle, n/a, 112402,  SILVERPLATE
silver, World Tableware, Sand Pebbles (Stnls), n/a, 112403,  STAINLESS,TAIWAN,   TEXTURED
silver, World Tableware, Serenade, n/a, 112404,  STAINLESS, GLOSSY, SWIRL DESIGN, 18/10
silver, World Tableware, Serenade, n/a, 112405,  SILVERPLATE
silver, World Tableware, Silhouette, n/a, 112406,  SILVERPLATE
silver, World Tableware, Skoal, n/a, 112407,  STAINLESS
silver, World Tableware, Slate (Stainless), n/a, 335074,  STAINLESS, STACKED LAYERS,FLAT END
silver, World Tableware, Slenda (Stainless), 937, 338547,  STAINLESS, 18/8, SATIN HANDLE,FLAT TIP  
silver, World Tableware, Sonata (Stainless), n/a, 326791,  STAINLESS,18/8,GLOSSY,OUTLINE EDGE
silver, World Tableware, St Moritz, n/a, 112408,  STAINLESS, GLOSSY, NO DESIGN
silver, World Tableware, St Moritz, n/a, 112409,  SILVERPLATE
silver, World Tableware, Stoneleigh (Stnls), n/a, 112410,  STAINLESS,HAMMERED  AMSILCO, TAIWAN
silver, World Tableware, Stratford, n/a, 112411,  STAINLESS
silver, World Tableware, Studio, n/a, 117056,  STAINLESS, JAPAN, TEXTURED HANDLE
silver, World Tableware, Studio (Gold Electpt), n/a, 112412,  GOLD ELECTROPLATE   TAIWAN, TEXTURED
silver, World Tableware, Sussex, n/a, 112413,  STAINLESS, TAIWAN,  GLOSSY
silver, World Tableware, Sussex, n/a, 112414,  SILVERPLATE
silver, World Tableware, Symmetry, n/a, 112415,  STAINLESS,TAIWAN,GLOSSY
silver, World Tableware, Symmetry, n/a, 112416,  SILVERPLATE
silver, World Tableware, Tapajos, n/a, 112417,  STAINLESS           GLOSSY,RIDGE HANDLE
silver, World Tableware, Tapajos, n/a, 112418,  SILVERPLATE
silver, World Tableware, Tivoli, n/a, 112419,  STAINLESS
silver, World Tableware, Universal, n/a, 112420,  STAINLESS           USA, GLOSSY
silver, World Tableware, Varese (Stainless), n/a, 335068,  STAINLESS,18/8,TRIANGLE ON TIP
silver, World Tableware, Verona (Stainless), n/a, 292849,  STAINLESS,18/8,CRISS CROSS,FLAT TIP
silver, World Tableware, Versailles (Stainless), n/a, 168214,  STAINLESS,18/10,240,GLOSSY
silver, World Tableware, Westminster, n/a, 112422,  SILVERPLATE
silver, World Tableware, Westminster, n/a, 112421,  STAINLESS
silver, World Tableware, Windsor, n/a, 112423,  STAINLESS, HANDLE CURVES DOWN         
silver, World Tableware, Wofwof37 (Stainless), n/a, 335756,  STAINLESS,GLOSSY,PLAIN,CURVED UP TIP
silver, World Tableware, Zephyr, n/a, 335066,  STAINLESS,18/8,GLOSSY,FLAT TIP
silver, World Tableware, WOF2 (Stainless), n/a, 112435,  STAINLESS, SATIN    TAIWAN
silver, World Tableware, WOF4 (Stainless), n/a, 112441,  STAINLESS, TAIWAN,  GLOSSY, SCROLL DSN
silver, World Tableware, WOF6, n/a, 112443,  STAINLESS, INSICO,  TAIWAN, GLOSSY
